isincode;marketcode;referencedate;endvaluedate;pricetype;pricevalue;volume;mintoday;maxtoday;Unnamed: 9
FR0013516549;MOT;12/06/2024;;RP;82,79;0;0;0;
FR0013516549;MOT;13/06/2024;;RP;82,8;0;0;0;
FR0013516549;MOT;14/06/2024;;RP;83,02;0;0;0;
FR0013516549;MOT;17/06/2024;;LP;83,03;20000;83,03;83,03;
FR0013516549;MOT;18/06/2024;;LP;83,06;50000;83,06;83,06;
FR0013516549;MOT;19/06/2024;;LP;82,74;109000;82,74;82,75;
FR0013516549;MOT;20/06/2024;;RP;82,95;0;0;0;
FR0013516549;MOT;21/06/2024;;RP;82,92;0;0;0;
FR0013516549;MOT;24/06/2024;;LP;82,8;50000;82,8;82,81;
FR0013516549;MOT;25/06/2024;;LP;83;24000;83;83,02;
FR0013516549;MOT;26/06/2024;;LP;82,86;20000;82,86;82,9;
FR0013516549;MOT;27/06/2024;;LP;82,74;120000;82,62;82,74;
FR0013516549;MOT;28/06/2024;;RP;82,54;0;0;0;
FR0013516549;MOT;01/07/2024;;LP;82,27;3000;82,27;82,27;
FR0013516549;MOT;02/07/2024;;RP;82,39;0;0;0;
FR0013516549;MOT;03/07/2024;;RP;82,73;0;0;0;
FR0013516549;MOT;04/07/2024;;LP;82,69;34000;82,68;82,69;
FR0013516549;MOT;05/07/2024;;LP;82,89;35000;82,75;83,28;
FR0013516549;MOT;08/07/2024;;RP;83,15;0;0;0;
FR0013516549;MOT;09/07/2024;;LP;82,97;1000;82,97;82,97;
FR0013516549;MOT;10/07/2024;;LP;83,14;25000;83,14;83,14;
FR0013516549;MOT;11/07/2024;;LP;83,1;15000;83,1;83,1;
FR0013516549;MOT;12/07/2024;;LP;83,26;151000;83,26;83,34;
FR0013516549;MOT;15/07/2024;;RP;83,58;0;83,47;83,47;
FR0013516549;MOT;16/07/2024;;RP;83,69;0;0;0;
FR0013516549;MOT;17/07/2024;;LP;83,71;16000;83,71;83,89;
FR0013516549;MOT;18/07/2024;;LP;83,8;30000;83,77;83,8;
FR0013516549;MOT;19/07/2024;;LP;83,61;6000;83,59;83,61;
FR0013516549;MOT;22/07/2024;;RP;83,44;0;0;0;
FR0013516549;MOT;23/07/2024;;LP;83,61;3000;83,61;83,61;
FR0013516549;MOT;24/07/2024;;LP;83,7;16000;83,7;83,7;
FR0013516549;MOT;25/07/2024;;RP;83,75;0;0;0;
FR0013516549;MOT;26/07/2024;;RP;83,82;0;0;0;
FR0013516549;MOT;29/07/2024;;RP;83,96;0;0;0;
FR0013516549;MOT;30/07/2024;;LP;83,98;15000;83,98;83,98;
FR0013516549;MOT;31/07/2024;;LP;84,43;19000;84,33;84,43;
FR0013516549;MOT;01/08/2024;;RP;84,55;0;0;0;
FR0013516549;MOT;02/08/2024;;LP;85,08;14000;84,61;85,08;
FR0013516549;MOT;05/08/2024;;LP;85,07;12000;85,05;85,07;
FR0013516549;MOT;06/08/2024;;RP;84,73;0;0;0;
FR0013516549;MOT;07/08/2024;;LP;84,6;28000;84,46;84,6;
FR0013516549;MOT;08/08/2024;;RP;84,55;0;0;0;
FR0013516549;MOT;09/08/2024;;LP;84,87;77000;84,65;84,87;
FR0013516549;MOT;12/08/2024;;LP;84,79;69000;84,7;84,89;
FR0013516549;MOT;13/08/2024;;LP;84,98;43000;84,98;84,99;
FR0013516549;MOT;14/08/2024;;LP;84,88;80000;84,88;84,92;
FR0013516549;MOT;16/08/2024;;LP;84,87;9000;84,87;84,87;
FR0013516549;MOT;19/08/2024;;LP;84,71;47000;84,71;85;
FR0013516549;MOT;20/08/2024;;LP;84,83;23000;84,78;84,83;
FR0013516549;MOT;21/08/2024;;LP;85,03;104000;84,98;85,03;
FR0013516549;MOT;22/08/2024;;LP;85,07;14000;84,95;85,07;
FR0013516549;MOT;23/08/2024;;LP;85,07;19000;85,07;85,07;
FR0013516549;MOT;26/08/2024;;LP;85;34000;84,97;85,21;
FR0013516549;MOT;27/08/2024;;LP;84,7;320000;84,69;84,8;
FR0013516549;MOT;28/08/2024;;LP;84,84;24000;84,84;84,84;
FR0013516549;MOT;29/08/2024;;RP;84,81;0;0;0;
FR0013516549;MOT;30/08/2024;;LP;84,81;53000;84,81;84,98;
FR0013516549;MOT;02/09/2024;;LP;84,72;70000;84,6;84,78;
FR0013516549;MOT;03/09/2024;;LP;84,5;106000;84,5;84,59;
FR0013516549;MOT;04/09/2024;;LP;85,05;25000;85,04;85,05;
FR0013516549;MOT;05/09/2024;;LP;85,34;8000;85,34;85,34;
FR0013516549;MOT;06/09/2024;;LP;85,55;560000;85,4;85,55;
FR0013516549;MOT;09/09/2024;;LP;85,36;28000;85,32;85,36;
FR0013516549;MOT;10/09/2024;;LP;85,72;412000;85,4;85,74;
FR0013516549;MOT;11/09/2024;;RP;85,87;0;0;0;
FR0013516549;MOT;12/09/2024;;LP;85,8;46000;85,8;85,83;
FR0013516549;MOT;13/09/2024;;LP;85,76;122000;85,76;86,14;
FR0013516549;MOT;16/09/2024;;LP;85,8;308000;85,8;85,9;
FR0013516549;MOT;17/09/2024;;LP;85,85;200000;85,84;85,87;
FR0013516549;MOT;18/09/2024;;LP;85,32;272000;85,32;85,54;
FR0013516549;MOT;19/09/2024;;LP;85,44;325000;85,38;85,5;
FR0013516549;MOT;20/09/2024;;RP;85,14;0;0;0;
FR0013516549;MOT;23/09/2024;;LP;86,19;11000;86,18;86,28;
FR0013516549;MOT;24/09/2024;;LP;85,3;33000;85,3;85,45;
FR0013516549;MOT;25/09/2024;;RP;85,26;0;0;0;
FR0013516549;MOT;26/09/2024;;LP;85,54;381000;85,43;85,61;
FR0013516549;MOT;27/09/2024;;LP;85,6;10000;85,6;85,6;
FR0013516549;MOT;30/09/2024;;LP;85,59;174000;85,41;85,7;
FR0013516549;MOT;01/10/2024;;LP;86,32;46000;85,88;86,32;
FR0013516549;MOT;02/10/2024;;LP;85,83;83000;85,77;86,02;
FR0013516549;MOT;03/10/2024;;LP;85,72;291000;85,51;85,77;
FR0013516549;MOT;04/10/2024;;LP;85,35;30000;85,35;85,35;
FR0013516549;MOT;07/10/2024;;LP;85,06;35000;85,06;85,27;
FR0013516549;MOT;08/10/2024;;LP;85,04;5000;85,04;85,04;
FR0013516549;MOT;09/10/2024;;LP;85,03;26000;85,03;85,09;
FR0013516549;MOT;10/10/2024;;LP;85,02;69000;84,9;85,08;
FR0013516549;MOT;11/10/2024;;LP;84,92;95000;84,92;85,02;
FR0013516549;MOT;14/10/2024;;LP;84,95;135000;84,81;85,02;
FR0013516549;MOT;15/10/2024;;LP;85,42;75000;85,22;85,42;
FR0013516549;MOT;16/10/2024;;LP;85,61;56000;85,52;85,61;
FR0013516549;MOT;17/10/2024;;LP;85,46;79000;85,43;85,46;
FR0013516549;MOT;18/10/2024;;LP;85,8;25000;85,63;85,8;
FR0013516549;MOT;21/10/2024;;LP;85,38;85000;85,38;85,54;
FR0013516549;MOT;22/10/2024;;LP;85,06;224000;84,99;85,07;
FR0013516549;MOT;23/10/2024;;LP;85,15;154000;85,15;85,25;
FR0013516549;MOT;24/10/2024;;LP;85,4;165000;85,4;85,49;
FR0013516549;MOT;25/10/2024;;LP;85,24;450000;85,24;85,52;
FR0013516549;MOT;28/10/2024;;LP;85,35;82000;85,1;85,41;
FR0013516549;MOT;29/10/2024;;LP;85,05;29000;85,05;85,3;
FR0013516549;MOT;30/10/2024;;LP;85,08;184000;85,08;85,17;
FR0013516549;MOT;31/10/2024;;LP;84,65;378000;84,26;84,65;
FR0013516549;MOT;01/11/2024;;LP;84,54;279000;84,5;84,64;
FR0013516549;MOT;04/11/2024;;LP;84,59;25000;84,57;84,59;
FR0013516549;MOT;05/11/2024;;LP;84,5;20000;84,46;84,53;
FR0013516549;MOT;06/11/2024;;LP;84,71;101000;84,71;84,71;
FR0013516549;MOT;07/11/2024;;LP;84,48;3000;84,48;84,48;
FR0013516549;MOT;08/11/2024;;LP;84,68;15000;84,68;84,81;
FR0013516549;MOT;11/11/2024;;LP;85;36000;85;85,02;
FR0013516549;MOT;12/11/2024;;LP;85;18000;85;85,01;
FR0013516549;MOT;13/11/2024;;LP;84,75;205000;84,7;84,75;
FR0013516549;MOT;14/11/2024;;LP;85,16;1000;85,16;85,16;
FR0013516549;MOT;15/11/2024;;LP;84,99;172000;84,99;85,35;
FR0013516549;MOT;18/11/2024;;LP;84,76;576000;84,76;84,9;
FR0013516549;MOT;19/11/2024;;LP;85,1;282000;85,1;85,43;
FR0013516549;MOT;20/11/2024;;LP;84,95;129000;84,86;85,03;
FR0013516549;MOT;21/11/2024;;LP;85,01;197000;85,01;85,15;
FR0013516549;MOT;22/11/2024;;LP;85,3;293000;85,3;85,68;
FR0013516549;MOT;25/11/2024;;LP;85,39;22000;85,15;85,42;
FR0013516549;MOT;26/11/2024;;LP;85,4;614000;85,36;85,52;
FR0013516549;MOT;27/11/2024;;LP;85,36;130000;85,28;85,36;
FR0013516549;MOT;28/11/2024;;LP;85,4;16000;85,36;85,42;
FR0013516549;MOT;29/11/2024;;LP;86,06;411000;85,4;86,06;
FR0013516549;MOT;02/12/2024;;LP;86,07;104000;86,02;86,2;
FR0013516549;MOT;03/12/2024;;LP;86,05;733000;85,98;86,28;
FR0013516549;MOT;04/12/2024;;LP;86,03;84000;85,88;86,93;
FR0013516549;MOT;05/12/2024;;LP;86,2;70000;86,17;86,2;
FR0013516549;MOT;06/12/2024;;LP;86,08;445000;86,08;86,32;
FR0013516549;MOT;09/12/2024;;LP;86,2;865000;86,08;86,35;
FR0013516549;MOT;10/12/2024;;LP;86,39;921000;86,38;86,39;
FR0013516549;MOT;11/12/2024;;LP;86,21;112000;86,21;86,35;
FR0013516549;MOT;12/12/2024;;LP;86,16;139000;86,15;87,16;
FR0013516549;MOT;13/12/2024;;LP;85,61;258000;85,61;85,92;
FR0013516549;MOT;16/12/2024;;LP;85,58;297000;85,54;86,5;
FR0013516549;MOT;17/12/2024;;LP;85,65;295000;85,57;85,69;
FR0013516549;MOT;18/12/2024;;LP;85,6;55000;85,5;85,6;
FR0013516549;MOT;19/12/2024;;LP;85,33;50000;85,29;85,46;
FR0013516549;MOT;20/12/2024;;LP;85,65;10000;85,65;85,65;
FR0013516549;MOT;23/12/2024;;LP;85,25;472000;85,25;85,54;
FR0013516549;MOT;27/12/2024;;LP;85,11;38000;85,05;85,26;
FR0013516549;MOT;30/12/2024;;LP;85,22;77000;85,01;85,29;
FR0013516549;MOT;02/01/2025;;LP;85,17;172000;85,17;86,11;
FR0013516549;MOT;03/01/2025;;LP;84,64;102000;84,62;85,36;
FR0013516549;MOT;06/01/2025;;LP;84,68;65000;84,52;84,79;
FR0013516549;MOT;07/01/2025;;LP;84,75;115000;84,65;84,75;
FR0013516549;MOT;08/01/2025;;LP;84,5;90000;84,42;84,59;
FR0013516549;MOT;09/01/2025;;LP;84,27;114000;84,19;84,3;
FR0013516549;MOT;10/01/2025;;LP;84,15;262000;84,08;84,3;
FR0013516549;MOT;13/01/2025;;LP;83,91;303000;83,8;83,98;
FR0013516549;MOT;14/01/2025;;LP;83,85;662000;83,85;83,97;
FR0013516549;MOT;15/01/2025;;LP;84,43;75000;84;84,54;
FR0013516549;MOT;16/01/2025;;LP;84,4;415000;84,33;84,4;
FR0013516549;MOT;17/01/2025;;LP;84,6;414000;84,6;85,64;
FR0013516549;MOT;20/01/2025;;LP;84,58;36000;84,58;84,6;
FR0013516549;MOT;21/01/2025;;LP;84,85;313000;84,63;84,85;
FR0013516549;MOT;22/01/2025;;LP;84,8;359000;84,8;84,96;
FR0013516549;MOT;23/01/2025;;LP;84,6;120000;84,6;85,68;
FR0013516549;MOT;24/01/2025;;LP;84,72;47000;84,72;85,62;
FR0013516549;MOT;27/01/2025;;LP;84,83;45000;84,83;84,95;
FR0013516549;MOT;28/01/2025;;LP;84,82;43000;84,8;84,84;
FR0013516549;MOT;29/01/2025;;LP;84,8;59000;84,78;84,86;
FR0013516549;MOT;30/01/2025;;LP;85,06;23000;84,84;85,06;
FR0013516549;MOT;31/01/2025;;LP;85,26;651000;85,01;85,26;
FR0013516549;MOT;03/02/2025;;LP;85,81;180000;85,64;85,81;
FR0013516549;MOT;04/02/2025;;LP;85,75;96000;85,63;85,8;
FR0013516549;MOT;05/02/2025;;LP;85,91;103000;85,91;86;
FR0013516549;MOT;06/02/2025;;LP;85,8;223000;85,8;85,83;
FR0013516549;MOT;07/02/2025;;LP;85,82;155000;85,82;85,92;
FR0013516549;MOT;10/02/2025;;LP;85,85;422000;85,79;85,92;
FR0013516549;MOT;11/02/2025;;LP;85,59;238000;85,59;85,75;
FR0013516549;MOT;12/02/2025;;LP;85,32;126000;85,32;85,52;
FR0013516549;MOT;14/02/2025;;LP;85,79;5000;85,79;85,79;
FR0013516549;MOT;17/02/2025;;LP;85,45;138000;85,41;85,47;
FR0013516549;MOT;18/02/2025;;LP;85,6;163000;85,43;85,6;
FR0013516549;MOT;19/02/2025;;LP;85,25;223000;85,25;85,39;
FR0013516549;MOT;20/02/2025;;LP;85,35;706000;85,22;85,35;
FR0013516549;MOT;21/02/2025;;LP;85,55;230000;85,42;85,55;
FR0013516549;MOT;24/02/2025;;LP;85,66;17000;85,56;85,66;
FR0013516549;MOT;25/02/2025;;LP;85,75;161000;85,69;85,82;
FR0013516549;MOT;26/02/2025;;LP;85,94;1304000;85,8;85,98;
FR0013516549;MOT;27/02/2025;;LP;86,08;214000;85,93;86,08;
FR0013516549;MOT;28/02/2025;;LP;86,15;110000;86,14;86,24;
FR0013516549;MOT;03/03/2025;;LP;85,86;244000;85,78;86,15;
FR0013516549;MOT;04/03/2025;;LP;86;10000;86;86;
FR0013516549;MOT;05/03/2025;;LP;84,72;944000;84,72;85,5;
FR0013516549;MOT;06/03/2025;;LP;84,34;297000;84,31;84,56;
FR0013516549;MOT;07/03/2025;;LP;84,59;750000;84,52;84,75;
FR0013516549;MOT;10/03/2025;;LP;84,74;514000;84,46;84,75;
FR0013516549;MOT;11/03/2025;;LP;84,5;70000;84,5;84,56;
FR0013516549;MOT;12/03/2025;;LP;84,52;153000;84,4;84,61;
FR0013516549;MOT;13/03/2025;;LP;84,6;402000;84,43;84,62;
FR0013516549;MOT;14/03/2025;;LP;84,58;710000;84,38;84,58;
FR0013516549;MOT;17/03/2025;;LP;84,88;288000;84,62;84,88;
FR0013516549;MOT;18/03/2025;;LP;84,75;338000;84,73;84,76;
FR0013516549;MOT;19/03/2025;;LP;84,83;97000;84,83;84,99;
FR0013516549;MOT;20/03/2025;;LP;84,92;570000;84,92;85,07;
FR0013516549;MOT;21/03/2025;;LP;85,06;350000;84,93;85,06;
FR0013516549;MOT;24/03/2025;;LP;85,09;255000;85;85,12;
FR0013516549;MOT;25/03/2025;;LP;85,05;419000;84,9;85,05;
FR0013516549;MOT;26/03/2025;;LP;85,05;421000;85,05;85,1;
FR0013516549;MOT;27/03/2025;;LP;85,27;23000;85,2;85,27;
FR0013516549;MOT;28/03/2025;;LP;85,35;574000;85,35;85,54;
FR0013516549;MOT;31/03/2025;;LP;85,42;360000;85,31;85,73;
FR0013516549;MOT;01/04/2025;;LP;85,67;132000;85,63;85,7;
FR0013516549;MOT;02/04/2025;;LP;85,57;1648000;85,57;85,71;
FR0013516549;MOT;03/04/2025;;LP;85,89;445000;85,79;85,89;
FR0013516549;MOT;04/04/2025;;LP;86,21;2869000;86,07;86,39;
FR0013516549;MOT;07/04/2025;;LP;86,22;1354000;86;86,27;
FR0013516549;MOT;08/04/2025;;LP;86,03;21000;86,03;86,04;
FR0013516549;MOT;09/04/2025;;LP;86,16;118000;86;86,18;
FR0013516549;MOT;10/04/2025;;LP;86,08;157000;85,84;86,08;
FR0013516549;MOT;11/04/2025;;LP;86,18;39000;86,05;86,34;
FR0013516549;MOT;14/04/2025;;LP;86,37;184000;86,21;86,4;
FR0013516549;MOT;15/04/2025;;LP;86,34;46000;86,26;86,44;
FR0013516549;MOT;16/04/2025;;LP;86,53;362787;86,43;86,53;
FR0013516549;MOT;17/04/2025;;LP;86,76;372000;86,18;86,76;
FR0013516549;MOT;22/04/2025;;LP;86,79;104000;86,79;86,86;
FR0013516549;MOT;23/04/2025;;LP;86,62;379000;86,59;86,73;
FR0013516549;MOT;24/04/2025;;LP;86,99;38000;86,83;86,99;
FR0013516549;MOT;25/04/2025;;LP;86,98;7000;86,98;87,01;
FR0013516549;MOT;28/04/2025;;LP;86,83;65573;86,75;86,88;
FR0013516549;MOT;29/04/2025;;LP;86,85;10000;86,85;86,85;
FR0013516549;MOT;30/04/2025;;LP;87,1;359000;86,93;87,1;
FR0013516549;MOT;02/05/2025;;LP;86,81;120000;86,81;86,88;
FR0013516549;MOT;05/05/2025;;LP;86,86;98000;86,82;86,89;
FR0013516549;MOT;06/05/2025;;LP;86,87;389000;86,72;86,87;
FR0013516549;MOT;07/05/2025;;LP;87,1;53550;86,84;87,1;
FR0013516549;MOT;08/05/2025;;LP;86,93;72494;86,93;87,03;
FR0013516549;MOT;09/05/2025;;LP;86,82;84000;86,58;86,82;
FR0013516549;MOT;12/05/2025;;LP;86,34;492002;86,34;86,62;
FR0013516549;MOT;13/05/2025;;LP;86,32;102000;86,25;86,34;
FR0013516549;MOT;14/05/2025;;LP;86,22;2000;86,22;86,22;
FR0013516549;MOT;15/05/2025;;LP;86,35;10000;86,35;86,35;
FR0013516549;MOT;16/05/2025;;LP;86,71;307945;86,61;86,74;
FR0013516549;MOT;19/05/2025;;LP;86,52;5000;86,52;86,52;
FR0013516549;MOT;20/05/2025;;LP;86,68;52000;86,68;86,73;
FR0013516549;MOT;21/05/2025;;LP;86,57;62000;86,45;86,65;
FR0013516549;MOT;22/05/2025;;LP;86,58;164000;86,44;86,62;
FR0013516549;MOT;23/05/2025;;LP;86,81;165000;86,6;86,91;
FR0013516549;MOT;26/05/2025;;LP;86,9;57000;86,9;86,9;
FR0013516549;MOT;27/05/2025;;LP;86,95;65000;86,95;87,05;
FR0013516549;MOT;28/05/2025;;LP;86,9;135052;86,8;86,98;
FR0013516549;MOT;29/05/2025;;LP;86,87;100500;86,86;86,9;
FR0013516549;MOT;30/05/2025;;LP;87,08;94000;87,08;87,21;
FR0013516549;MOT;02/06/2025;;LP;87,16;47000;87;87,16;
FR0013516549;MOT;03/06/2025;;LP;87,18;298000;87,13;87,27;
FR0013516549;MOT;04/06/2025;;LP;87,09;360000;87,01;87,2;
FR0013516549;MOT;05/06/2025;;LP;86,79;354920;86,79;87,18;
FR0013516549;MOT;06/06/2025;;LP;86,83;243000;86,76;86,85;
FR0013516549;MOT;09/06/2025;;LP;86,8;365000;86,72;87,05;
FR0013516549;MOT;10/06/2025;;LP;86,92;193000;86,84;86,99;
FR0013516549;MOT;11/06/2025;;LP;86,92;230000;86,86;87,02;
FR0013516549;MOT;12/06/2025;;LP;87,06;653000;87,02;87,12;
FR0013516549;MOT;13/06/2025;;LP;86,79;116052;86,79;87;
FR0013516549;MOT;16/06/2025;;LP;86,88;886800;86,67;86,96;
FR0013516549;MOT;17/06/2025;;LP;86,82;178000;86,81;86,96;
FR0013516549;MOT;18/06/2025;;LP;86,94;101000;86,8;86,94;
FR0013516549;MOT;19/06/2025;;LP;86,79;109000;86,79;86,9;
FR0013516549;MOT;20/06/2025;;LP;86,88;111500;86,8;86,91;
FR0013516549;MOT;23/06/2025;;LP;86,97;357000;86,67;86,97;
FR0013516549;MOT;24/06/2025;;LP;86,99;140997;86,86;87,01;
FR0013516549;MOT;25/06/2025;;LP;86,9;264000;86,9;87,14;
FR0013516549;MOT;26/06/2025;;LP;87,07;55000;87,06;87,14;
FR0013516549;MOT;27/06/2025;;LP;86,95;103705;86,95;87,1;
FR0013516549;MOT;30/06/2025;;LP;87;162000;87;87,09;
FR0013516549;MOT;01/07/2025;;LP;87,06;206000;87;87,22;
FR0013516549;MOT;02/07/2025;;LP;86,75;224000;86,74;87,03;
FR0013516549;MOT;03/07/2025;;LP;86,99;342985;86,88;87,01;
FR0013516549;MOT;04/07/2025;;LP;87,07;66000;87,07;87,13;
FR0013516549;MOT;07/07/2025;;LP;86,85;191000;86,85;88;
FR0013516549;MOT;08/07/2025;;LP;86,72;103000;86,67;86,74;
FR0013516549;MOT;09/07/2025;;LP;86,72;190001;86,7;86,81;
FR0013516549;MOT;10/07/2025;;LP;86,6;96097;86,6;87,05;
FR0013516549;MOT;11/07/2025;;LP;86,5;164000;86,5;86,64;
FR0013516549;MOT;14/07/2025;;LP;86,54;164000;86,44;86,56;
FR0013516549;MOT;15/07/2025;;LP;86,64;148000;86,64;86,86;
FR0013516549;MOT;16/07/2025;;LP;86,78;75000;86,6;86,81;
FR0013516549;MOT;17/07/2025;;LP;86,85;35000;86,69;86,85;
FR0013516549;MOT;18/07/2025;;LP;86,79;254072;86,7;86,83;
FR0013516549;MOT;21/07/2025;;LP;87,18;115001;87,05;87,18;
FR0013516549;MOT;22/07/2025;;LP;87,12;192500;87,1;87,24;
FR0013516549;MOT;23/07/2025;;LP;87,28;259726;87,21;87,3;
FR0013516549;MOT;24/07/2025;;LP;86,82;400000;86,82;87,1;
FR0013516549;MOT;25/07/2025;;LP;86,67;500500;86,48;86,69;
FR0013516549;MOT;28/07/2025;;LP;86,82;178730;86,75;86,91;
FR0013516549;MOT;29/07/2025;;LP;86,87;260000;86,79;86,87;
FR0013516549;MOT;30/07/2025;;LP;86,74;250000;86,7;86,92;
FR0013516549;MOT;31/07/2025;;LP;86,8;176001;86,77;86,85;
FR0013516549;MOT;01/08/2025;;LP;86,92;98000;86,69;87,15;
FR0013516549;MOT;04/08/2025;;LP;87,14;95000;86,9;87,15;
FR0013516549;MOT;05/08/2025;;LP;87,2;191000;87,05;87,25;
FR0013516549;MOT;06/08/2025;;LP;87,12;249500;87,1;87,15;
FR0013516549;MOT;07/08/2025;;LP;87,12;263500;87,03;87,17;
FR0013516549;MOT;08/08/2025;;LP;86,89;204999;86,85;87,23;
FR0013516549;MOT;11/08/2025;;LP;86,87;69524;86,77;86,9;
FR0013516549;MOT;12/08/2025;;LP;86,7;73000;86,68;86,7;
FR0013516549;MOT;13/08/2025;;LP;87;77001;86,76;87,06;
FR0013516549;MOT;14/08/2025;;LP;86,97;55200;86,97;87,15;
FR0013516549;MOT;18/08/2025;;LP;86,67;177002;86,66;86,78;
FR0013516549;MOT;19/08/2025;;LP;86,73;500000;86,65;86,77;
FR0013516549;MOT;20/08/2025;;LP;86,88;108000;86,73;86,88;
FR0013516549;MOT;21/08/2025;;LP;86,64;523000;86,64;86,76;
FR0013516549;MOT;22/08/2025;;LP;86,9;318152;86,66;86,9;
FR0013516549;MOT;25/08/2025;;LP;86,55;214000;86,55;86,79;
FR0013516549;MOT;26/08/2025;;LP;86,55;470000;86,52;86,67;
FR0013516549;MOT;27/08/2025;;LP;86,71;181000;86,55;86,77;
FR0013516549;MOT;28/08/2025;;LP;86,82;124000;86,67;86,84;
FR0013516549;MOT;29/08/2025;;LP;86,8;31000;86,8;86,86;
FR0013516549;MOT;01/09/2025;;LP;86,64;67000;86,58;86,7;
FR0013516549;MOT;02/09/2025;;LP;86,53;298001;86,42;86,58;
FR0013516549;MOT;03/09/2025;;LP;86,63;66000;86,46;86,63;
FR0013516549;MOT;04/09/2025;;LP;86,84;179500;86,68;86,86;
FR0013516549;MOT;05/09/2025;;LP;87,06;177000;86,82;87,08;
FR0013516549;MOT;08/09/2025;;LP;87,18;110000;86,94;87,18;
FR0013516549;MOT;09/09/2025;;LP;87,15;150000;87,15;87,16;
FR0013516549;MOT;10/09/2025;;LP;87,17;571000;87,05;87,17;
FR0013516549;MOT;11/09/2025;;LP;87,12;144000;87,12;87,29;
FR0013516549;MOT;12/09/2025;;LP;86,88;804908;86,83;86,94;
FR0013516549;MOT;15/09/2025;;LP;86,9;367000;86,85;87;
FR0013516549;MOT;16/09/2025;;LP;87;310500;86,92;87;
FR0013516549;MOT;17/09/2025;;LP;86,96;499681;86,96;87,04;
FR0013516549;MOT;18/09/2025;;LP;86,95;52000;86,95;87,03;
FR0013516549;MOT;19/09/2025;;LP;86,78;316000;86,78;86,95;
FR0013516549;MOT;22/09/2025;;LP;86,74;78992;86,73;86,83;
FR0013516549;MOT;23/09/2025;;LP;86,81;103001;86,7;86,81;
FR0013516549;MOT;24/09/2025;;LP;86,81;553256;86,7;86,84;
FR0013516549;MOT;25/09/2025;;LP;86,67;143194;86,64;86,74;
FR0013516549;MOT;26/09/2025;;LP;86,73;20000;86,68;86,78;
FR0013516549;MOT;29/09/2025;;LP;86,89;178000;86,84;86,9;
FR0013516549;MOT;30/09/2025;;LP;86,82;303000;86,82;86,97;
FR0013516549;MOT;01/10/2025;;LP;87;58000;86,8;87,02;
FR0013516549;MOT;02/10/2025;;LP;86,98;203000;86,95;86,99;
FR0013516549;MOT;03/10/2025;;LP;86,98;125000;86,98;87,02;
FR0013516549;MOT;06/10/2025;;LP;86,87;1863000;86,76;86,89;
FR0013516549;MOT;07/10/2025;;LP;86,87;153000;86,77;86,91;
FR0013516549;MOT;08/10/2025;;LP;87,13;85000;87;87,13;
FR0013516549;MOT;09/10/2025;;LP;87,05;54000;87,05;87,18;
FR0013516549;MOT;10/10/2025;;LP;87,2;190000;87,04;87,21;
FR0013516549;MOT;13/10/2025;;LP;87,37;168000;87,24;87,37;
FR0013516549;MOT;14/10/2025;;LP;87,54;71741;87,5;87,54;
FR0013516549;MOT;15/10/2025;;LP;88,11;221000;87,6;88,11;
FR0013516549;MOT;16/10/2025;;LP;87,83;34000;87,79;87,83;
FR0013516549;MOT;17/10/2025;;LP;87,85;140000;87,84;88,02;
FR0013516549;MOT;20/10/2025;;LP;87,71;296000;87,63;87,78;
FR0013516549;MOT;21/10/2025;;LP;87,78;58310;87,77;87,83;
FR0013516549;MOT;22/10/2025;;LP;87,82;127000;87,77;87,89;
FR0013516549;MOT;23/10/2025;;LP;87,68;149500;87,67;87,78;
FR0013516549;MOT;24/10/2025;;LP;87,5;189000;87,45;87,73;
FR0013516549;MOT;27/10/2025;;LP;87,51;87000;87,5;87,52;
FR0013516549;MOT;28/10/2025;;LP;87,58;139000;87,48;87,58;
FR0013516549;MOT;29/10/2025;;LP;87,62;141501;87,5;87,62;
FR0013516549;MOT;30/10/2025;;LP;87,58;490338;87,43;87,59;
FR0013516549;MOT;31/10/2025;;LP;87,51;2000;87,51;87,51;
FR0013516549;MOT;03/11/2025;;LP;87,5;236615;87,5;87,62;
FR0013516549;MOT;04/11/2025;;LP;87,58;14140;87,55;87,58;
FR0013516549;MOT;05/11/2025;;LP;87,52;130000;87,41;87,56;
FR0013516549;MOT;06/11/2025;;LP;87,47;54288;87,47;87,5;
FR0013516549;MOT;07/11/2025;;LP;87,46;4191144;87,36;87,5;
FR0013516549;MOT;10/11/2025;;LP;87,45;128999;87,4;87,55;
FR0013516549;MOT;11/11/2025;;LP;87,54;119500;87,53;87,63;
FR0013516549;MOT;12/11/2025;;LP;87,73;107000;87,62;87,73;
FR0013516549;MOT;13/11/2025;;LP;87,61;295662;87,56;87,76;
FR0013516549;MOT;14/11/2025;;LP;87,42;286192;87,42;87,55;
FR0013516549;MOT;17/11/2025;;LP;87,44;85646;87,37;87,51;
FR0013516549;MOT;18/11/2025;;LP;87,43;434000;87,43;87,56;
FR0013516549;MOT;19/11/2025;;LP;87,47;54532;87,43;87,62;
FR0013516549;MOT;20/11/2025;;LP;87,47;184703;87,35;87,47;
FR0013516549;MOT;21/11/2025;;LP;87,54;151000;87,52;87,56;
FR0013516549;MOT;24/11/2025;;LP;87,56;199006;87,48;87,58;
FR0013516549;MOT;25/11/2025;;LP;87,72;359000;87,56;87,72;
FR0013516549;MOT;26/11/2025;;LP;87,74;403321;87,69;87,77;
FR0013516549;MOT;27/11/2025;;LP;87,67;124211;87,67;87,71;
