isincode;marketcode;referencedate;endvaluedate;pricetype;pricevalue;volume;mintoday;maxtoday;Unnamed: 9
FR0013341682;MOT;02/01/2023;03/01/2023;RP;89,16;0;0;0;
FR0013341682;MOT;03/01/2023;04/01/2023;LP;89,55;3000;89,55;89,55;
FR0013341682;MOT;04/01/2023;05/01/2023;RP;90,06;0;0;0;
FR0013341682;MOT;05/01/2023;06/01/2023;RP;89,98;0;0;0;
FR0013341682;MOT;06/01/2023;09/01/2023;RP;90,43;0;0;0;
FR0013341682;MOT;09/01/2023;10/01/2023;RP;90,4;0;0;0;
FR0013341682;MOT;10/01/2023;11/01/2023;LP;90,29;9000;90,29;90,29;
FR0013341682;MOT;11/01/2023;12/01/2023;RP;90,5;0;0;0;
FR0013341682;MOT;12/01/2023;13/01/2023;LP;90,86;15000;90,86;90,86;
FR0013341682;MOT;13/01/2023;16/01/2023;RP;90,8;0;0;0;
FR0013341682;MOT;16/01/2023;17/01/2023;RP;90,71;0;0;0;
FR0013341682;MOT;17/01/2023;18/01/2023;RP;91,33;0;0;0;
FR0013341682;MOT;18/01/2023;19/01/2023;RP;91,75;0;0;0;
FR0013341682;MOT;19/01/2023;20/01/2023;RP;91,46;0;0;0;
FR0013341682;MOT;20/01/2023;23/01/2023;LP;91;38000;91;91,27;
FR0013341682;MOT;23/01/2023;24/01/2023;RP;90,74;0;0;0;
FR0013341682;MOT;24/01/2023;25/01/2023;LP;90,98;90000;90,98;90,98;
FR0013341682;MOT;25/01/2023;26/01/2023;RP;90,97;0;0;0;
FR0013341682;MOT;26/01/2023;27/01/2023;RP;90,68;0;0;0;
FR0013341682;MOT;27/01/2023;30/01/2023;LP;90,29;20000;90,29;90,29;
FR0013341682;MOT;30/01/2023;31/01/2023;LP;90,29;20000;90,29;90,29;
FR0013341682;MOT;31/01/2023;03/02/2023;RP;90,2;0;0;0;
FR0013341682;MOT;03/02/2023;06/02/2023;RP;90,98;0;0;0;
FR0013341682;MOT;06/02/2023;07/02/2023;LP;90,71;7000;90,71;90,71;
FR0013341682;MOT;07/02/2023;08/02/2023;LP;90,57;18000;90,57;90,57;
FR0013341682;MOT;08/02/2023;09/02/2023;LP;90,2;3000;90,2;90,2;
FR0013341682;MOT;09/02/2023;10/02/2023;RP;90,31;0;0;0;
FR0013341682;MOT;10/02/2023;13/02/2023;LP;90,05;40000;90,05;90,05;
FR0013341682;MOT;13/02/2023;14/02/2023;RP;89,78;0;0;0;
FR0013341682;MOT;14/02/2023;15/02/2023;LP;90,15;30000;90,15;90,15;
FR0013341682;MOT;15/02/2023;16/02/2023;RP;89,35;0;0;0;
FR0013341682;MOT;16/02/2023;17/02/2023;LP;89,3;4000;89,3;89,3;
FR0013341682;MOT;17/02/2023;20/02/2023;RP;89,34;0;0;0;
FR0013341682;MOT;20/02/2023;21/02/2023;LP;89,2;5000;89,2;89,2;
FR0013341682;MOT;21/02/2023;22/02/2023;LP;88,9;35000;88,9;89,18;
FR0013341682;MOT;22/02/2023;23/02/2023;LP;89,14;8000;89,14;89,14;
FR0013341682;MOT;23/02/2023;24/02/2023;RP;89,15;0;0;0;
FR0013341682;MOT;24/02/2023;27/02/2023;LP;88,7;20000;88,7;88,7;
FR0013341682;MOT;27/02/2023;28/02/2023;LP;88,76;5000;88,76;88,76;
FR0013341682;MOT;28/02/2023;01/03/2023;LP;88;15000;88;88;
FR0013341682;MOT;01/03/2023;02/03/2023;LP;87,9;10000;87,9;88,04;
FR0013341682;MOT;02/03/2023;03/03/2023;RP;87,72;0;0;0;
FR0013341682;MOT;03/03/2023;06/03/2023;RP;87,72;0;0;0;
FR0013341682;MOT;06/03/2023;07/03/2023;LP;88,2;60000;88,2;88,2;
FR0013341682;MOT;07/03/2023;08/03/2023;RP;87,65;0;0;0;
FR0013341682;MOT;08/03/2023;09/03/2023;RP;87,98;0;0;0;
FR0013341682;MOT;09/03/2023;10/03/2023;LP;88,15;100000;88,15;88,15;
FR0013341682;MOT;10/03/2023;13/03/2023;RP;88,74;0;0;0;
FR0013341682;MOT;13/03/2023;14/03/2023;LP;90,05;9000;90,05;90,05;
FR0013341682;MOT;14/03/2023;15/03/2023;RP;89,11;0;0;0;
FR0013341682;MOT;15/03/2023;16/03/2023;RP;90,92;0;0;0;
FR0013341682;MOT;16/03/2023;17/03/2023;LP;91,08;65000;90,4;91,08;
FR0013341682;MOT;17/03/2023;20/03/2023;RP;90,89;0;0;0;
FR0013341682;MOT;20/03/2023;21/03/2023;LP;91,59;6000;91,59;91,59;
FR0013341682;MOT;21/03/2023;22/03/2023;RP;90,25;0;0;0;
FR0013341682;MOT;22/03/2023;23/03/2023;LP;89,94;46000;89,94;90,02;
FR0013341682;MOT;23/03/2023;24/03/2023;RP;90,7;0;0;0;
FR0013341682;MOT;24/03/2023;27/03/2023;RP;91,11;0;0;0;
FR0013341682;MOT;27/03/2023;28/03/2023;LP;90,58;0;90,58;90,74;
FR0013341682;MOT;28/03/2023;29/03/2023;LP;90,54;0;90,53;90,54;
FR0013341682;MOT;29/03/2023;30/03/2023;LP;90,34;0;90,34;90,34;
FR0013341682;MOT;30/03/2023;31/03/2023;LP;90,01;20000;90,01;90,01;
FR0013341682;MOT;31/03/2023;03/04/2023;LP;89,91;67000;89,77;89,91;
FR0013341682;MOT;03/04/2023;04/04/2023;RP;90,42;0;0;0;
FR0013341682;MOT;04/04/2023;05/04/2023;RP;90,48;0;0;0;
FR0013341682;MOT;05/04/2023;06/04/2023;RP;91,01;0;0;0;
FR0013341682;MOT;06/04/2023;11/04/2023;RP;91,01;0;0;0;
FR0013341682;MOT;11/04/2023;12/04/2023;LP;90,8;20000;90,8;90,8;
FR0013341682;MOT;12/04/2023;13/04/2023;LP;90,03;16000;90,03;91,15;
FR0013341682;MOT;13/04/2023;14/04/2023;LP;90,16;8000;90,16;90,16;
FR0013341682;MOT;14/04/2023;17/04/2023;LP;89,95;1000;89,95;89,95;
FR0013341682;MOT;17/04/2023;18/04/2023;LP;89,48;5000;89,48;89,48;
FR0013341682;MOT;18/04/2023;19/04/2023;LP;89,5;5000;89,5;89,5;
FR0013341682;MOT;19/04/2023;20/04/2023;LP;89,43;100000;89,43;89,43;
FR0013341682;MOT;20/04/2023;21/04/2023;LP;89,52;5000;89,52;89,52;
FR0013341682;MOT;21/04/2023;24/04/2023;LP;89,42;138000;89,42;89,58;
FR0013341682;MOT;24/04/2023;25/04/2023;RP;89,29;0;0;0;
FR0013341682;MOT;25/04/2023;26/04/2023;LP;89,78;10000;89,78;89,78;
FR0013341682;MOT;26/04/2023;27/04/2023;RP;90,06;0;0;0;
FR0013341682;MOT;27/04/2023;28/04/2023;RP;89,7;0;0;0;
FR0013341682;MOT;28/04/2023;02/05/2023;RP;90,33;0;0;0;
FR0013341682;MOT;02/05/2023;03/05/2023;LP;90,67;37000;90,17;90,67;
FR0013341682;MOT;03/05/2023;04/05/2023;RP;90,59;0;0;0;
FR0013341682;MOT;04/05/2023;05/05/2023;RP;90,99;0;0;0;
FR0013341682;MOT;05/05/2023;08/05/2023;LP;91,05;54000;91,05;91,05;
FR0013341682;MOT;08/05/2023;09/05/2023;RP;90,48;0;0;0;
FR0013341682;MOT;09/05/2023;10/05/2023;LP;90,68;100000;90,68;90,68;
FR0013341682;MOT;10/05/2023;11/05/2023;LP;90,6;5000;90,6;90,6;
FR0013341682;MOT;11/05/2023;12/05/2023;RP;91,03;0;0;0;
FR0013341682;MOT;12/05/2023;15/05/2023;LP;90,75;20000;90,75;90,75;
FR0013341682;MOT;15/05/2023;16/05/2023;LP;90,55;73000;90,55;90,71;
FR0013341682;MOT;16/05/2023;17/05/2023;LP;90,5;100000;90,5;90,5;
FR0013341682;MOT;17/05/2023;18/05/2023;LP;90,49;30000;90,49;90,49;
FR0013341682;MOT;18/05/2023;19/05/2023;LP;89,88;34000;89,88;90,13;
FR0013341682;MOT;19/05/2023;22/05/2023;LP;89,94;2000;89,94;89,94;
FR0013341682;MOT;22/05/2023;23/05/2023;LP;89,89;14000;89,89;90,14;
FR0013341682;MOT;23/05/2023;24/05/2023;LP;89,75;25000;89,75;89,75;
FR0013341682;MOT;24/05/2023;25/05/2023;RP;89,76;0;0;0;
FR0013341682;MOT;25/05/2023;26/05/2023;LP;89,73;10000;89,73;89,73;
FR0013341682;MOT;26/05/2023;29/05/2023;RP;89,28;0;0;0;
FR0013341682;MOT;29/05/2023;30/05/2023;LP;89,78;145000;89,43;89,78;
FR0013341682;MOT;30/05/2023;31/05/2023;RP;90,15;0;0;0;
FR0013341682;MOT;31/05/2023;01/06/2023;RP;90,61;0;0;0;
FR0013341682;MOT;01/06/2023;02/06/2023;RP;90,69;0;0;0;
FR0013341682;MOT;02/06/2023;05/06/2023;RP;90,45;0;0;0;
FR0013341682;MOT;05/06/2023;06/06/2023;RP;90,21;0;0;0;
FR0013341682;MOT;06/06/2023;07/06/2023;RP;90,22;0;0;0;
FR0013341682;MOT;07/06/2023;08/06/2023;LP;90,27;17000;90,27;90,27;
FR0013341682;MOT;08/06/2023;09/06/2023;RP;89,91;0;0;0;
FR0013341682;MOT;09/06/2023;12/06/2023;RP;89,97;0;0;0;
FR0013341682;MOT;12/06/2023;13/06/2023;LP;90,1;25000;90,1;90,1;
FR0013341682;MOT;13/06/2023;14/06/2023;LP;90,31;13000;90,16;90,31;
FR0013341682;MOT;14/06/2023;15/06/2023;RP;89,7;0;0;0;
FR0013341682;MOT;15/06/2023;16/06/2023;LP;89,61;45000;89,61;89,61;
FR0013341682;MOT;16/06/2023;19/06/2023;RP;89,56;0;0;0;
FR0013341682;MOT;19/06/2023;20/06/2023;RP;89,38;0;0;0;
FR0013341682;MOT;20/06/2023;21/06/2023;RP;89,83;0;0;0;
FR0013341682;MOT;21/06/2023;22/06/2023;RP;89,64;0;0;0;
FR0013341682;MOT;22/06/2023;23/06/2023;RP;89,34;0;0;0;
FR0013341682;MOT;23/06/2023;26/06/2023;LP;90,18;10000;90,18;90,18;
FR0013341682;MOT;26/06/2023;27/06/2023;LP;90,28;6000;90,28;90,28;
FR0013341682;MOT;27/06/2023;28/06/2023;RP;89,84;0;0;0;
FR0013341682;MOT;28/06/2023;29/06/2023;LP;89,71;14000;89,71;89,71;
FR0013341682;MOT;29/06/2023;30/06/2023;LP;89,67;125000;89,67;89,81;
FR0013341682;MOT;30/06/2023;03/07/2023;RP;89,59;0;0;0;
FR0013341682;MOT;03/07/2023;04/07/2023;RP;89,37;0;0;0;
FR0013341682;MOT;04/07/2023;05/07/2023;RP;89,29;0;0;0;
FR0013341682;MOT;05/07/2023;06/07/2023;RP;89,36;0;0;0;
FR0013341682;MOT;06/07/2023;07/07/2023;RP;88,58;0;0;0;
FR0013341682;MOT;07/07/2023;10/07/2023;RP;88,85;0;0;0;
FR0013341682;MOT;10/07/2023;11/07/2023;RP;88,67;0;0;0;
FR0013341682;MOT;11/07/2023;12/07/2023;RP;88,61;0;0;0;
FR0013341682;MOT;12/07/2023;13/07/2023;RP;89,07;0;0;0;
FR0013341682;MOT;13/07/2023;14/07/2023;LP;89,2;90000;89,2;89,2;
FR0013341682;MOT;14/07/2023;17/07/2023;RP;89,43;0;0;0;
FR0013341682;MOT;17/07/2023;18/07/2023;RP;89,46;0;0;0;
FR0013341682;MOT;18/07/2023;19/07/2023;RP;90,04;0;0;0;
FR0013341682;MOT;19/07/2023;20/07/2023;RP;89,85;0;0;0;
FR0013341682;MOT;20/07/2023;21/07/2023;LP;89,79;68000;89,79;89,94;
FR0013341682;MOT;21/07/2023;24/07/2023;RP;89,63;0;0;0;
FR0013341682;MOT;24/07/2023;25/07/2023;RP;89,93;0;0;0;
FR0013341682;MOT;25/07/2023;26/07/2023;RP;89,77;0;0;0;
FR0013341682;MOT;26/07/2023;27/07/2023;LP;89,87;50000;89,87;89,87;
FR0013341682;MOT;27/07/2023;28/07/2023;LP;89,98;200000;89,98;89,98;
FR0013341682;MOT;28/07/2023;31/07/2023;RP;89,78;0;0;0;
FR0013341682;MOT;31/07/2023;01/08/2023;RP;89,8;0;0;0;
FR0013341682;MOT;01/08/2023;02/08/2023;RP;89,57;0;0;0;
FR0013341682;MOT;02/08/2023;03/08/2023;RP;89,8;0;0;0;
FR0013341682;MOT;03/08/2023;04/08/2023;RP;89,63;0;0;0;
FR0013341682;MOT;04/08/2023;07/08/2023;RP;89,63;0;0;0;
FR0013341682;MOT;07/08/2023;08/08/2023;RP;89,54;0;0;0;
FR0013341682;MOT;08/08/2023;09/08/2023;RP;90,09;0;0;0;
FR0013341682;MOT;09/08/2023;10/08/2023;RP;89,87;0;0;0;
FR0013341682;MOT;10/08/2023;11/08/2023;LP;89,95;25000;89,95;89,95;
FR0013341682;MOT;11/08/2023;14/08/2023;RP;89,41;0;0;0;
FR0013341682;MOT;14/08/2023;16/08/2023;RP;89,31;0;0;0;
FR0013341682;MOT;16/08/2023;17/08/2023;RP;89,17;0;0;0;
FR0013341682;MOT;17/08/2023;18/08/2023;RP;89,17;0;0;0;
FR0013341682;MOT;18/08/2023;21/08/2023;RP;89,38;0;0;0;
FR0013341682;MOT;21/08/2023;22/08/2023;RP;89,02;0;0;0;
FR0013341682;MOT;22/08/2023;01/01/2200;RP;89,21;0;0;0;
FR0013341682;MOT;23/08/2023;;LP;89,75;10000;89,75;89,75;
FR0013341682;MOT;24/08/2023;;RP;89,82;0;0;0;
FR0013341682;MOT;25/08/2023;;RP;89,68;0;0;0;
FR0013341682;MOT;28/08/2023;;RP;89,54;0;0;0;
FR0013341682;MOT;29/08/2023;;RP;89,78;0;0;0;
FR0013341682;MOT;30/08/2023;;RP;89,65;0;0;0;
FR0013341682;MOT;31/08/2023;;RP;90,02;0;0;0;
FR0013341682;MOT;01/09/2023;;RP;89,88;0;0;0;
FR0013341682;MOT;04/09/2023;;LP;89,63;2000;89,63;89,63;
FR0013341682;MOT;05/09/2023;;RP;89,6;0;0;0;
FR0013341682;MOT;06/09/2023;;LP;89,61;7000;89,61;89,61;
FR0013341682;MOT;07/09/2023;;RP;89,5;0;0;0;
FR0013341682;MOT;08/09/2023;;LP;89,65;5000;89,65;89,65;
FR0013341682;MOT;11/09/2023;;RP;89,61;0;0;0;
FR0013341682;MOT;12/09/2023;;RP;89,47;0;0;0;
FR0013341682;MOT;13/09/2023;;LP;89,28;53000;89,28;89,35;
FR0013341682;MOT;14/09/2023;;RP;89,53;0;0;0;
FR0013341682;MOT;15/09/2023;;RP;89,24;0;0;0;
FR0013341682;MOT;18/09/2023;;RP;89,07;0;0;0;
FR0013341682;MOT;19/09/2023;;RP;88,98;0;0;0;
FR0013341682;MOT;20/09/2023;;RP;89,04;0;0;0;
FR0013341682;MOT;21/09/2023;;RP;88,94;0;0;0;
FR0013341682;MOT;22/09/2023;;RP;89;0;0;0;
FR0013341682;MOT;25/09/2023;;LP;88,83;65000;88,83;88,98;
FR0013341682;MOT;26/09/2023;;RP;88,92;0;0;0;
FR0013341682;MOT;27/09/2023;;RP;88,8;0;0;0;
FR0013341682;MOT;28/09/2023;;LP;88,49;3000;88,49;88,49;
FR0013341682;MOT;29/09/2023;;RP;88,81;0;0;0;
FR0013341682;MOT;02/10/2023;;LP;88,83;68000;88,83;88,83;
FR0013341682;MOT;03/10/2023;;RP;88,52;0;0;0;
FR0013341682;MOT;04/10/2023;;LP;88,67;1000;88,67;88,67;
FR0013341682;MOT;05/10/2023;;LP;88,63;11000;88,63;88,71;
FR0013341682;MOT;06/10/2023;;LP;88,6;50000;88,6;88,6;
