"Date","Price","Open","High","Low","Change %"
"06/04/2024","89.350","89.170","89.580","89.170","0.22%"
"06/03/2024","89.150","88.800","89.290","88.800","0.44%"
"05/31/2024","88.760","88.840","88.890","88.600","-0.05%"
"05/30/2024","88.800","88.590","88.800","88.540","0.23%"
"05/29/2024","88.600","88.870","89.000","88.600","-0.52%"
"05/28/2024","89.060","89.320","89.400","89.060","-0.38%"
"05/27/2024","89.400","89.090","89.450","88.980","0.34%"
"05/24/2024","89.100","89.100","89.140","88.870","0.07%"
"05/23/2024","89.040","89.470","89.470","88.980","-0.54%"
"05/22/2024","89.520","89.350","89.520","89.300","0.01%"
"05/21/2024","89.510","89.550","89.630","89.460","-0.04%"
"05/20/2024","89.550","89.450","89.570","89.420","0.00%"
"05/17/2024","89.550","89.750","89.780","89.550","-0.34%"
"05/16/2024","89.860","90.000","90.080","89.830","-0.12%"
"05/15/2024","89.970","89.260","89.970","89.260","0.95%"
"05/14/2024","89.120","89.300","89.320","89.060","-0.20%"
"05/13/2024","89.300","89.400","89.430","89.240","0.07%"
"05/10/2024","89.240","89.550","89.580","89.240","-0.18%"
"05/09/2024","89.400","89.410","89.470","89.260","-0.15%"
"05/08/2024","89.530","89.590","89.640","89.490","-0.17%"
"05/07/2024","89.680","89.590","89.760","89.490","0.22%"
"05/06/2024","89.480","89.640","89.820","89.480","0.11%"
"05/03/2024","89.380","89.250","89.690","89.150","0.26%"
"05/02/2024","89.150","89.090","89.310","89.020","0.29%"
"04/30/2024","88.890","89.200","89.200","88.820","-0.46%"
"04/29/2024","89.300","89.080","89.320","89.010","0.42%"
"04/26/2024","88.930","88.720","89.030","88.650","0.51%"
"04/25/2024","88.480","88.640","88.710","88.230","-0.15%"
"04/24/2024","88.610","89.080","89.080","88.570","-0.72%"
"04/23/2024","89.250","89.360","89.360","89.010","0.07%"
"04/22/2024","89.190","88.810","89.210","88.760","0.43%"
"04/19/2024","88.810","89.000","89.140","88.720","-0.06%"
"04/18/2024","88.860","89.160","89.210","88.860","-0.12%"
"04/17/2024","88.970","88.800","89.040","88.720","0.11%"
"04/16/2024","88.870","89.140","89.190","88.720","-0.45%"
"04/15/2024","89.270","89.620","89.690","89.250","-0.47%"
"04/12/2024","89.690","89.430","89.890","89.430","0.83%"
"04/11/2024","88.950","89.400","89.410","88.950","-0.65%"
"04/10/2024","89.530","89.790","90.100","89.350","-0.22%"
"04/09/2024","89.730","89.420","89.820","89.400","0.48%"
"04/08/2024","89.300","89.290","89.380","89.240","-0.13%"
"04/05/2024","89.420","89.830","89.830","89.420","-0.47%"
"04/04/2024","89.840","89.470","89.870","89.400","0.81%"
"04/03/2024","89.120","89.470","89.480","89.000","-0.39%"
"04/02/2024","89.470","89.660","89.870","89.280","-0.61%"
"03/28/2024","90.020","90.130","90.130","89.850","-0.31%"
"03/27/2024","90.300","90.160","90.300","90.140","0.30%"
"03/26/2024","90.030","89.910","90.140","89.890","0.20%"
"03/25/2024","89.850","90.140","90.180","89.790","-0.33%"
"03/22/2024","90.150","89.980","90.170","89.920","0.28%"
"03/21/2024","89.900","89.840","90.090","89.790","0.26%"
"03/20/2024","89.670","89.870","89.920","89.660","-0.10%"
"03/19/2024","89.760","89.780","89.860","89.680","-0.03%"
"03/18/2024","89.790","89.840","89.840","89.650","0.18%"
"03/15/2024","89.630","89.610","89.870","89.610","-0.27%"
"03/14/2024","89.870","90.300","90.620","89.870","-0.56%"
"03/13/2024","90.380","90.380","90.440","90.170","0.12%"
"03/12/2024","90.270","90.290","90.460","90.140","0.11%"
"03/11/2024","90.170","90.540","90.580","90.060","-0.23%"
"03/08/2024","90.380","90.300","90.490","90.210","0.18%"
"03/07/2024","90.220","89.950","90.500","89.770","0.32%"
"03/06/2024","89.930","89.680","89.930","89.580","0.29%"
"03/05/2024","89.670","89.230","89.720","89.210","0.66%"
"03/04/2024","89.080","88.680","89.090","88.680","0.24%"
"03/01/2024","88.870","88.880","88.950","88.600","-0.19%"
"02/29/2024","89.040","88.900","89.050","88.410","0.33%"
"02/28/2024","88.750","88.650","88.840","88.640","0.06%"
"02/27/2024","88.700","88.760","88.870","88.700","-0.09%"
"02/26/2024","88.780","89.210","89.290","88.720","-0.42%"
"02/23/2024","89.150","88.490","89.150","88.290","0.64%"
"02/22/2024","88.580","88.390","88.680","88.200","0.09%"
"02/21/2024","88.500","88.850","89.030","88.500","-0.56%"
"02/20/2024","89.000","88.830","89.050","88.790","0.29%"
"02/19/2024","88.740","88.870","88.960","88.720","-0.17%"
"02/16/2024","88.890","88.970","89.000","88.720","-0.20%"
"02/15/2024","89.070","89.240","89.330","89.070","0.16%"
"02/14/2024","88.930","88.590","88.930","88.590","0.37%"
"02/13/2024","88.600","88.740","89.060","88.440","-0.15%"
"02/12/2024","88.730","88.590","88.850","88.560","0.29%"
"02/09/2024","88.470","88.570","88.680","88.380","-0.21%"
"02/08/2024","88.660","88.890","89.050","88.650","-0.34%"
"02/07/2024","88.960","89.170","89.180","88.960","-0.16%"
"02/06/2024","89.100","89.100","89.140","88.870","0.25%"
"02/05/2024","88.880","89.100","89.200","88.820","-0.58%"
"02/02/2024","89.400","89.610","89.850","89.240","-0.52%"
"02/01/2024","89.870","89.620","89.870","89.450","0.06%"
"01/31/2024","89.820","89.780","89.870","89.460","0.56%"
"01/30/2024","89.320","89.880","89.880","89.250","-0.45%"
"01/29/2024","89.720","89.510","89.750","89.460","0.50%"
"01/26/2024","89.270","89.510","89.530","89.150","0.06%"
"01/25/2024","89.220","88.750","89.230","88.530","0.43%"
"01/24/2024","88.840","88.990","89.150","88.780","0.10%"
"01/23/2024","88.750","88.860","88.960","88.710","-0.36%"
"01/22/2024","89.070","88.890","89.160","88.890","0.28%"
"01/19/2024","88.820","88.690","89.020","88.650","0.16%"
"01/18/2024","88.680","88.770","88.830","88.630","0.09%"
"01/17/2024","88.600","88.810","89.060","88.510","-0.82%"
"01/16/2024","89.330","89.410","89.530","89.200","-0.13%"
"01/15/2024","89.450","89.490","89.530","89.260","-1.15%"
"01/12/2024","90.490","89.450","90.490","89.390","1.49%"
"01/11/2024","89.160","89.120","89.400","88.970","0.24%"
"01/10/2024","88.950","88.990","89.250","88.950","0.08%"
"01/09/2024","88.880","88.790","89.070","88.750","-0.30%"
"01/08/2024","89.150","88.760","89.150","88.610","0.07%"
"01/05/2024","89.090","89.100","89.270","88.650","-0.18%"
"01/04/2024","89.250","90.000","90.000","89.100","-0.59%"
"01/03/2024","89.780","89.500","89.780","89.400","-0.04%"
"01/02/2024","89.820","89.760","89.910","89.500","-0.11%"
"12/29/2023","89.920","90.500","90.500","89.880","-0.62%"
"12/28/2023","90.480","91.090","91.090","90.410","-0.46%"
"12/27/2023","90.900","90.690","91.040","90.670","0.31%"
"12/22/2023","90.620","90.360","90.710","90.230","0.21%"
"12/21/2023","90.430","90.300","90.580","90.240","-0.02%"
"12/20/2023","90.450","90.090","90.450","90.090","0.42%"
"12/19/2023","90.070","89.670","90.090","89.550","0.68%"
"12/18/2023","89.460","89.400","89.740","89.340","-0.10%"
"12/15/2023","89.550","89.160","89.730","89.160","0.39%"
"12/14/2023","89.200","89.270","89.540","88.950","0.90%"
"12/13/2023","88.400","88.030","88.400","88.020","0.52%"
"12/12/2023","87.940","88.190","88.190","87.800","0.24%"
"12/11/2023","87.730","87.800","87.820","87.670","-0.09%"
"12/08/2023","87.810","88.290","88.290","87.740","-0.68%"
"12/07/2023","88.410","88.280","88.480","88.230","0.20%"
"12/06/2023","88.230","88.250","88.330","87.860","0.12%"
"12/05/2023","88.120","87.930","88.160","87.760","0.64%"
"12/04/2023","87.560","87.670","87.760","87.440","-0.15%"
"12/01/2023","87.690","86.860","87.690","86.860","1.05%"
"11/30/2023","86.780","87.150","87.220","86.680","-0.30%"
"11/29/2023","87.040","86.920","87.110","86.760","-0.05%"
"11/28/2023","87.080","86.460","87.080","86.100","0.89%"
"11/27/2023","86.310","85.830","86.330","85.780","0.70%"
"11/24/2023","85.710","85.610","85.790","85.610","-0.06%"
"11/23/2023","85.760","86.130","86.130","85.760","-0.48%"
"11/22/2023","86.170","86.200","86.450","86.000","0.02%"
"11/21/2023","86.150","86.270","86.300","86.140","0.08%"
"11/20/2023","86.080","86.250","86.250","85.930","0.09%"
"11/17/2023","86.000","86.250","86.530","86.000","-0.07%"
"11/16/2023","86.060","85.680","86.140","85.660","0.61%"
"11/15/2023","85.540","85.720","85.800","85.450","-0.11%"
"11/14/2023","85.630","85.000","85.630","84.780","0.99%"
"11/13/2023","84.790","84.940","85.060","84.760","0.02%"
"11/10/2023","84.770","84.920","84.920","84.580","-0.40%"
"11/09/2023","85.110","85.210","85.240","85.020","-0.09%"
"11/08/2023","85.190","84.890","85.230","84.850","0.25%"
"11/07/2023","84.980","84.510","84.980","84.510","0.50%"
"11/06/2023","84.560","85.000","85.000","84.560","-0.80%"
"11/03/2023","85.240","84.750","85.290","84.660","0.74%"
"11/02/2023","84.610","84.390","85.050","84.380","0.42%"
"11/01/2023","84.260","83.660","84.270","83.590","0.47%"
"10/31/2023","83.870","83.920","84.050","83.840","0.10%"
"10/30/2023","83.790","83.710","83.890","83.510","0.52%"
"10/27/2023","83.360","83.190","83.440","83.060","0.40%"
"10/26/2023","83.030","82.480","83.200","82.480","0.36%"
"10/25/2023","82.730","83.120","83.120","82.690","-0.40%"
"10/24/2023","83.060","83.260","83.460","83.010","0.06%"
"10/23/2023","83.010","82.730","83.010","82.420","0.40%"
"10/20/2023","82.680","82.600","82.770","82.450","0.32%"
"10/19/2023","82.420","82.000","82.420","82.000","0.32%"
"10/18/2023","82.160","82.570","82.610","82.160","-1.57%"
"10/17/2023","83.470","83.080","83.470","82.530","0.17%"
"10/16/2023","83.330","83.240","83.330","83.080","0.23%"
"10/13/2023","83.140","83.420","83.590","83.140","-0.34%"
"10/12/2023","83.420","83.940","83.940","83.320","-0.38%"
"10/11/2023","83.740","83.470","83.860","83.380","0.24%"
"10/10/2023","83.540","83.120","83.540","82.960","0.67%"
"10/09/2023","82.980","82.730","82.980","82.430","0.63%"
"10/06/2023","82.460","82.510","82.640","82.300","-0.40%"
"10/05/2023","82.790","82.610","82.800","82.460","0.24%"
"10/04/2023","82.590","82.130","82.590","82.130","0.05%"
"10/03/2023","82.550","83.040","83.040","82.550","-0.51%"
"10/02/2023","82.970","83.110","83.270","82.920","-0.24%"
"09/29/2023","83.170","83.000","83.310","82.870","1.03%"
"09/28/2023","82.320","82.870","82.920","82.240","-0.99%"
"09/27/2023","83.140","83.400","83.600","83.090","-0.37%"
"09/26/2023","83.450","83.580","83.680","83.410","-0.30%"
"09/25/2023","83.700","83.920","84.010","83.600","-0.29%"
"09/22/2023","83.940","84.180","84.410","83.940","-0.25%"
"09/21/2023","84.150","84.390","84.390","84.000","-0.46%"
"09/20/2023","84.540","84.410","84.600","84.310","0.33%"
"09/19/2023","84.260","84.280","84.510","84.260","-0.04%"
"09/18/2023","84.290","84.470","84.560","84.230","-0.41%"
"09/15/2023","84.640","84.900","84.900","84.600","-0.65%"
"09/14/2023","85.190","84.600","85.310","84.550","0.75%"
"09/13/2023","84.560","84.750","84.750","84.360","-0.48%"
"09/12/2023","84.970","84.970","85.070","84.900","0.06%"
"09/11/2023","84.920","85.120","85.160","84.890","-0.34%"
"09/08/2023","85.210","85.410","85.410","85.160","-0.01%"
"09/07/2023","85.220","84.990","85.230","84.870","0.37%"
"09/06/2023","84.910","85.030","85.350","84.890","-0.49%"
"09/05/2023","85.330","85.350","85.410","85.270","-0.12%"
"09/04/2023","85.430","85.790","85.790","85.430","-0.59%"
"09/01/2023","85.940","86.160","86.400","85.900","-0.51%"
"08/31/2023","86.380","85.960","86.410","85.960","0.42%"
"08/30/2023","86.020","85.810","86.050","85.650","-0.06%"
"08/29/2023","86.070","85.920","86.080","85.760","0.44%"
"08/28/2023","85.690","85.800","85.800","85.550","-0.08%"
"08/25/2023","85.760","85.960","86.040","85.760","-0.31%"
"08/24/2023","86.030","86.480","86.480","86.020","-0.02%"
"08/23/2023","86.050","85.410","86.050","85.410","0.96%"
"08/22/2023","85.230","85.160","85.250","85.070","0.40%"
"08/21/2023","84.890","85.030","85.290","84.890","-0.39%"
"08/18/2023","85.220","85.150","85.370","85.150","0.53%"
"08/17/2023","84.770","84.790","84.890","84.770","-0.34%"
"08/16/2023","85.060","85.120","85.160","85.050","-0.54%"
"08/14/2023","85.520","85.610","85.810","85.420","-0.12%"
"08/11/2023","85.620","85.970","86.050","85.610","-0.60%"
"08/10/2023","86.140","86.210","86.280","86.030","-0.07%"
"08/09/2023","86.200","86.350","86.430","86.090","0.05%"
"08/08/2023","86.160","85.980","86.250","85.980","0.62%"
"08/07/2023","85.630","85.680","85.800","85.300","-0.07%"
"08/04/2023","85.690","85.440","85.860","85.200","0.01%"
"08/03/2023","85.680","85.810","85.810","85.460","-0.46%"
"08/02/2023","86.080","86.010","86.310","85.970","0.20%"
"08/01/2023","85.910","86.500","86.500","85.910","-0.53%"
"07/31/2023","86.370","86.190","86.430","86.100","-0.02%"
"07/28/2023","86.390","86.070","86.500","86.060","0.13%"
"07/27/2023","86.280","86.430","86.620","86.140","-0.14%"
"07/26/2023","86.400","86.410","86.430","86.190","0.02%"
"07/25/2023","86.380","86.430","86.550","86.310","-0.38%"
"07/24/2023","86.710","86.350","86.740","86.350","0.48%"
"07/21/2023","86.300","86.150","86.370","86.130","0.15%"
"07/20/2023","86.170","86.330","86.440","86.130","-0.34%"
"07/19/2023","86.460","87.120","87.120","86.450","-0.28%"
"07/18/2023","86.700","86.090","86.790","86.060","1.10%"
"07/17/2023","85.760","85.770","85.940","85.690","-0.01%"
"07/14/2023","85.770","85.900","85.980","85.710","-0.14%"
"07/13/2023","85.890","85.420","86.120","85.420","1.21%"
"07/12/2023","84.860","84.480","85.210","84.480","0.57%"
"07/11/2023","84.380","84.840","84.840","84.370","-0.28%"
"07/10/2023","84.620","84.790","84.790","84.500","-0.25%"
"07/07/2023","84.830","84.610","84.890","84.450","0.30%"
"07/06/2023","84.580","85.400","85.510","84.550","-1.51%"
"07/05/2023","85.880","85.420","85.880","85.420","0.63%"
"07/04/2023","85.340","85.750","85.750","85.200","-0.36%"
"07/03/2023","85.650","86.160","86.160","85.650","-0.46%"
"06/30/2023","86.050","85.840","86.060","85.700","0.21%"
"06/29/2023","85.870","86.400","86.430","85.870","-0.80%"
"06/28/2023","86.560","86.550","86.720","86.380","0.00%"
"06/27/2023","86.560","86.710","86.840","86.560","-0.28%"
"06/26/2023","86.800","86.560","86.950","86.560","0.28%"
"06/23/2023","86.560","86.570","86.700","86.480","0.89%"
"06/22/2023","85.800","86.140","86.200","85.800","-0.44%"
"06/21/2023","86.180","86.070","86.280","86.050","-0.22%"
"06/20/2023","86.370","86.160","86.370","86.030","0.49%"
"06/19/2023","85.950","86.420","86.420","85.830","-0.64%"
"06/16/2023","86.500","85.660","86.500","85.660","0.80%"
"06/15/2023","85.810","85.900","86.000","85.570","-0.42%"
"06/14/2023","86.170","86.280","86.490","86.100","-0.38%"
"06/13/2023","86.500","86.650","86.900","86.410","-0.21%"
"06/12/2023","86.680","86.400","86.790","86.210","0.39%"
"06/09/2023","86.340","85.920","86.340","85.840","0.71%"
"06/08/2023","85.730","85.440","85.750","85.380","0.16%"
"06/07/2023","85.590","86.030","86.050","85.590","-0.35%"
"06/06/2023","85.890","85.960","86.390","85.880","-0.34%"
"06/05/2023","86.180","86.320","86.320","86.040","-0.50%"
"06/02/2023","86.610","86.380","86.610","86.370","0.24%"
"06/01/2023","86.400","85.880","86.400","85.730","0.47%"
"05/31/2023","86.000","85.770","86.040","85.770","0.73%"
"05/30/2023","85.380","84.810","85.380","84.810","0.77%"
"05/29/2023","84.730","84.320","84.740","84.320","0.80%"
"05/26/2023","84.060","84.050","84.340","83.820","-0.30%"
"05/25/2023","84.310","84.480","84.590","84.310","-0.22%"
"05/24/2023","84.500","84.330","84.700","84.280","0.00%"
"05/23/2023","84.500","84.510","84.600","84.390","-0.21%"
"05/22/2023","84.680","85.070","85.070","84.610","0.05%"
"05/19/2023","84.640","84.500","84.730","84.450","-0.09%"
"05/18/2023","84.720","85.100","85.120","84.620","-0.60%"
"05/17/2023","85.230","85.220","85.470","85.220","0.05%"
"05/16/2023","85.190","85.620","85.670","85.190","-0.13%"
"05/15/2023","85.300","85.350","85.530","85.220","-0.08%"
"05/12/2023","85.370","85.550","85.680","85.370","-0.43%"
"05/11/2023","85.740","85.380","85.860","85.110","0.67%"
"05/10/2023","85.170","84.900","85.330","84.650","0.37%"
"05/09/2023","84.860","85.210","85.230","84.800","-0.33%"
"05/08/2023","85.140","85.330","85.390","85.040","-0.34%"
"05/05/2023","85.430","85.780","85.780","85.330","-0.42%"
"05/04/2023","85.790","85.490","85.900","85.210","0.20%"
"05/03/2023","85.620","85.520","85.730","85.450","0.14%"
"05/02/2023","85.500","84.860","85.500","84.800","0.38%"
"04/28/2023","85.180","84.470","85.190","84.470","0.92%"
"04/27/2023","84.400","84.720","84.850","84.350","-0.79%"
"04/26/2023","85.070","85.070","85.150","84.940","0.28%"
"04/25/2023","84.830","84.280","84.950","84.280","0.92%"
"04/24/2023","84.060","84.660","84.700","84.060","-0.34%"
"04/21/2023","84.350","84.860","84.860","84.350","-0.37%"
"04/20/2023","84.660","84.590","84.660","84.220","0.37%"
"04/19/2023","84.350","84.320","84.510","84.270","-0.51%"
"04/18/2023","84.780","84.700","84.980","84.450","0.39%"
"04/17/2023","84.450","84.700","84.870","84.450","-0.42%"
"04/14/2023","84.810","84.990","85.190","84.790","-0.40%"
"04/13/2023","85.150","85.340","85.340","84.910","-0.02%"
"04/12/2023","85.170","85.390","85.880","84.980","-0.30%"
"04/11/2023","85.430","85.700","85.910","85.360","-1.01%"
"04/06/2023","86.300","86.210","86.600","86.200","0.01%"
"04/05/2023","86.290","85.430","86.290","85.380","0.84%"
"04/04/2023","85.570","85.610","85.720","85.210","-0.13%"
"04/03/2023","85.680","85.580","85.810","85.230","0.06%"
"03/31/2023","85.630","85.160","85.630","84.720","0.54%"
"03/30/2023","85.170","86.240","86.310","84.940","-0.76%"
"03/29/2023","85.820","85.820","86.100","85.720","-0.01%"
"03/28/2023","85.830","86.040","86.040","85.610","-0.72%"
"03/27/2023","86.450","86.390","86.590","86.130","-0.09%"
"03/24/2023","86.530","86.620","87.000","86.530","0.24%"
"03/23/2023","86.320","85.820","86.320","85.550","1.02%"
"03/22/2023","85.450","85.670","85.800","85.160","-1.23%"
"03/21/2023","86.510","86.780","86.780","85.950","-0.17%"
"03/20/2023","86.660","86.800","86.890","86.400","0.60%"
"03/17/2023","86.140","85.660","86.410","85.430","0.74%"
"03/16/2023","85.510","85.320","86.100","85.040","-0.34%"
"03/15/2023","85.800","84.310","85.810","84.200","1.54%"
"03/14/2023","84.500","85.390","85.470","84.230","-0.59%"
"03/13/2023","85.000","84.490","85.750","84.440","0.81%"
"03/10/2023","84.320","84.290","84.560","84.020","0.84%"
"03/09/2023","83.620","83.320","83.770","83.220","-0.11%"
"03/08/2023","83.710","82.940","83.710","82.810","0.94%"
"03/07/2023","82.930","83.380","83.500","82.660","-0.11%"
"03/06/2023","83.020","83.290","83.610","82.900","0.07%"
"03/03/2023","82.960","82.760","83.070","82.760","-0.61%"
"03/02/2023","83.470","82.550","83.470","82.500","0.76%"
"03/01/2023","82.840","83.140","83.440","82.710","-0.81%"
"02/28/2023","83.520","83.230","83.650","83.000","-0.36%"
"02/27/2023","83.820","84.000","84.020","83.650","0.16%"
"02/24/2023","83.690","84.500","84.570","83.470","-0.62%"
"02/23/2023","84.210","83.800","84.280","83.700","0.50%"
"02/22/2023","83.790","83.900","83.950","83.430","0.05%"
"02/21/2023","83.750","84.440","84.440","83.700","-1.09%"
"02/20/2023","84.670","84.870","84.870","84.670","-0.02%"
"02/17/2023","84.690","83.900","84.810","83.780","0.18%"
"02/16/2023","84.540","84.860","84.860","84.280","-0.09%"
"02/15/2023","84.620","85.270","85.350","84.620","-0.65%"
"02/14/2023","85.170","85.680","85.890","85.170","-0.28%"
"02/13/2023","85.410","85.210","85.550","85.030","0.08%"
"02/10/2023","85.340","85.480","85.590","85.250","-0.43%"
"02/09/2023","85.710","85.560","86.030","85.510","0.61%"
"02/08/2023","85.190","85.200","85.300","84.920","-0.43%"
"02/07/2023","85.560","85.680","85.750","85.400","-0.20%"
"02/06/2023","85.730","86.040","86.170","85.720","-0.95%"
"02/03/2023","86.550","86.970","87.060","86.400","-0.76%"
"02/02/2023","87.210","85.260","87.400","85.080","2.87%"
"02/01/2023","84.780","85.050","85.200","84.740","-0.07%"
"01/31/2023","84.840","84.930","85.070","84.610","0.28%"
"01/30/2023","84.600","85.200","85.200","84.550","-0.61%"
"01/27/2023","85.120","85.480","85.480","84.980","-0.58%"
"01/26/2023","85.620","86.000","86.200","85.620","-0.30%"
"01/25/2023","85.880","86.400","86.590","85.880","-0.35%"
"01/24/2023","86.180","85.890","86.180","85.690","0.48%"
"01/23/2023","85.770","85.730","86.010","85.480","-0.24%"
"01/20/2023","85.980","86.880","86.920","85.980","-1.29%"
"01/19/2023","87.100","87.310","87.570","86.610","-0.29%"
"01/18/2023","87.350","86.620","87.590","86.260","0.83%"
"01/17/2023","86.630","85.620","86.750","85.400","1.04%"
"01/16/2023","85.740","85.730","85.910","85.330","-0.19%"
"01/13/2023","85.900","86.010","86.500","85.900","0.09%"
"01/12/2023","85.820","85.640","86.240","85.500","0.48%"
"01/11/2023","85.410","84.680","85.560","84.620","1.03%"
"01/10/2023","84.540","84.320","84.560","84.210","-0.25%"
"01/09/2023","84.750","84.160","84.750","83.920","0.07%"
"01/06/2023","84.690","83.960","84.690","83.860","1.07%"
"01/05/2023","83.790","83.850","84.200","83.560","-0.39%"
"01/04/2023","84.120","83.800","84.120","83.600","1.34%"
"01/03/2023","83.010","82.490","83.220","82.220","0.56%"
"01/02/2023","82.550","81.960","82.630","81.960","0.92%"
"12/30/2022","81.800","82.400","82.400","81.800","-0.96%"
"12/29/2022","82.590","82.360","82.590","82.110","0.69%"
"12/28/2022","82.020","82.240","82.390","81.950","-0.18%"
"12/27/2022","82.170","82.670","82.680","82.000","-0.69%"
"12/23/2022","82.740","83.290","83.290","82.500","-0.23%"
"12/22/2022","82.930","83.170","83.510","82.730","-0.29%"
"12/21/2022","83.170","83.070","83.530","83.040","0.36%"
"12/20/2022","82.870","83.020","83.200","82.830","-0.79%"
"12/19/2022","83.530","83.760","83.830","83.340","-0.37%"
"12/16/2022","83.840","83.770","83.960","83.110","-1.05%"
"12/15/2022","84.730","86.320","86.440","84.500","-2.16%"
"12/14/2022","86.600","87.000","87.000","86.200","-0.46%"
"12/13/2022","87.000","86.690","87.460","86.490","0.24%"
"12/12/2022","86.790","86.850","87.010","86.570","0.03%"
"12/09/2022","86.760","87.200","87.320","86.580","-0.86%"
"12/08/2022","87.510","88.070","88.070","87.460","-0.51%"
"12/07/2022","87.960","88.100","88.100","87.370","0.45%"
"12/06/2022","87.570","87.100","87.600","87.100","0.56%"
"12/05/2022","87.080","87.070","87.320","86.900","0.01%"
"12/02/2022","87.070","87.470","87.750","86.900","-0.31%"
"12/01/2022","87.340","87.180","87.640","86.980","0.99%"
"11/30/2022","86.480","86.710","86.800","86.400","-0.35%"
"11/29/2022","86.780","87.020","87.280","86.670","0.60%"
"11/28/2022","86.260","86.690","86.770","85.950","-0.42%"
"11/25/2022","86.620","87.330","87.370","86.420","-1.22%"
"11/24/2022","87.690","87.220","87.840","87.100","0.79%"
"11/23/2022","87.000","86.130","87.250","86.000","0.74%"
"11/22/2022","86.360","86.030","86.450","85.930","0.08%"
"11/21/2022","86.290","86.490","86.680","86.100","-0.31%"
"11/18/2022","86.560","86.300","86.630","85.680","0.57%"
"11/17/2022","86.070","86.610","86.630","85.800","-0.27%"
"11/16/2022","86.300","85.530","86.430","85.530","0.75%"
"11/15/2022","85.660","85.090","85.800","84.790","0.99%"
"11/14/2022","84.820","84.620","85.090","84.550","0.14%"
"11/11/2022","84.700","85.530","85.580","84.500","-1.51%"
"11/10/2022","86.000","84.140","86.000","83.900","2.38%"
"11/09/2022","84.000","83.950","84.110","83.560","0.47%"
"11/08/2022","83.610","82.940","83.670","82.720","0.59%"
"11/07/2022","83.120","82.910","83.550","82.900","0.02%"
"11/04/2022","83.100","83.640","83.840","83.000","-0.48%"
"11/03/2022","83.500","83.390","83.900","83.350","-0.94%"
"11/02/2022","84.290","84.460","84.460","84.080","-0.02%"
"11/01/2022","84.310","84.500","85.140","84.310","0.27%"
"10/31/2022","84.080","84.770","84.770","83.920","-0.95%"
"10/28/2022","84.890","85.530","85.530","84.450","-0.91%"
"10/27/2022","85.670","83.750","85.670","83.230","2.07%"
"10/26/2022","83.930","83.540","83.980","83.200","0.27%"
"10/25/2022","83.700","83.080","83.700","82.890","1.59%"
"10/24/2022","82.390","82.160","82.560","81.490","1.39%"
"10/21/2022","81.260","80.960","81.500","80.650","-0.34%"
"10/20/2022","81.540","80.830","81.610","80.790","0.04%"
"10/19/2022","81.510","81.500","81.710","81.230","-0.23%"
"10/18/2022","81.700","81.880","82.230","81.280","-0.27%"
"10/17/2022","81.920","81.780","82.120","81.550","0.97%"
"10/14/2022","81.130","82.260","82.490","81.070","-0.65%"
"10/13/2022","81.660","81.180","82.360","80.840","0.69%"
"10/12/2022","81.100","81.970","81.980","80.750","-0.84%"
"10/11/2022","81.790","81.720","81.920","81.340","-0.04%"
"10/10/2022","81.820","81.300","81.820","81.000","0.27%"
"10/07/2022","81.600","82.180","82.510","81.330","-1.31%"
"10/06/2022","82.680","82.940","83.260","82.550","-0.29%"
"10/05/2022","82.920","84.370","84.390","82.920","-1.94%"
"10/04/2022","84.560","84.890","85.440","84.390","0.07%"
"10/03/2022","84.500","82.360","84.500","82.170","2.19%"
"09/30/2022","82.690","82.700","82.830","82.160","1.15%"
"09/29/2022","81.750","82.110","82.110","81.340","-0.62%"
"09/28/2022","82.260","80.750","82.270","80.140","1.56%"
"09/27/2022","81.000","81.830","82.440","81.000","-1.65%"
"09/26/2022","82.360","82.590","82.910","82.300","-1.18%"
"09/23/2022","83.340","84.530","84.800","83.200","-1.14%"
"09/22/2022","84.300","84.550","85.250","84.200","-0.41%"
"09/21/2022","84.650","84.610","84.970","84.490","0.49%"
"09/20/2022","84.240","85.030","85.030","84.140","-1.18%"
"09/19/2022","85.250","85.520","85.520","84.830","-0.02%"
"09/16/2022","85.270","85.050","85.350","84.900","-0.73%"
"09/15/2022","85.900","85.280","85.900","85.250","0.02%"
"09/14/2022","85.880","85.890","85.970","85.100","0.21%"
"09/13/2022","85.700","85.690","86.480","85.570","-0.36%"
"09/12/2022","86.010","85.110","86.100","85.110","0.49%"
"09/09/2022","85.590","85.300","86.200","85.140","-0.48%"
"09/08/2022","86.000","86.880","86.880","85.800","-0.46%"
"09/07/2022","86.400","85.930","86.720","85.710","0.61%"
"09/06/2022","85.880","86.110","86.650","85.740","-0.26%"
"09/05/2022","86.100","86.600","86.600","85.760","-0.75%"
"09/02/2022","86.750","86.440","86.970","85.890","0.95%"
"09/01/2022","85.930","85.830","86.050","85.590","-0.53%"
"08/31/2022","86.390","87.120","87.250","85.950","-0.39%"
"08/30/2022","86.730","87.050","87.450","86.500","-0.42%"
"08/29/2022","87.100","86.730","87.100","86.500","-0.63%"
"08/26/2022","87.650","88.680","88.680","87.210","-1.13%"
"08/25/2022","88.650","87.890","88.720","87.860","0.89%"
"08/24/2022","87.870","87.600","88.120","87.350","-0.11%"
"08/23/2022","87.970","88.630","88.630","87.500","-0.39%"
"08/22/2022","88.310","89.040","89.110","88.290","-0.74%"
"08/19/2022","88.970","89.290","89.380","88.740","-1.00%"
"08/18/2022","89.870","89.540","90.010","89.540","-0.21%"
